7	Installed the app, had some trouble uploading my feed and customer support was amazing, they got back to me super fast and resolved my issue and corrected my feed. Thank you for your help!
5	Works well and they helped us set up our feed for which we were very grateful. It needs some time get used to if you have never worked with feeds before, because the app has A LOT of functionality. Support is happy to help you out if you have any questions regarding customizations of your feed. We can recommend the app very much!
2	I really like this app and what it has enabled me to do. Putting my reviews up on product pages with the star rating next to the product title too (with a little theme editing). It does however have one major drawback. To publish reviews to product pages you have to manually type the exact product title. When you have over 400 products this is a massive time consuming process. Please please introduce a drop down menu where you can select products or a search function.  Conclusion- - great app, does what it says it does - way too clunky, needs streamlining - I would 100% recommend this app to shops with fewer products
9	No point in buying this app. The discounted price is only displayed on product page and not on checkout page. What's the whole point of showing discount if it can't be applied at the time of checkout. In fact this will frustrate the customers and will drive them away as they will not trust us.
7	Updating my review from 1  to 5  as these guys proactively fixed the shortcomings of the app and also reached out to me for a feedback again. Really happy that the app is working as it should and can really help boost the sales in a big way
10	This app is wonderful! It helps my store to have the ability to do cross-sell and up-sells to increase conversion value from the same customers effectively. I highly recommend it.
7	excellent app the only one i use and the help from customer support is second to none. thanks from www.manicmadeinmanchester.co.uk
2	excellent easy and fast application, very simple to understand, very fast and professional assistance, I recommend everyone to download it
4	The quality of this app translation is great, working fast and easy to install. The  popup banner is nice design. Should have one in your store.
4	Hands down the best product feed for Facebook and Google Merchant Centre. Excellent support. 10/10 would highly recommend.
7	I actually found it easy to use but I needed some extra help and support got back to me right and went over and above to solve my problem. I really can't thank them enough. This app had already saved me time and made my work day much easier:)
7	Amazing app! We saw improvements in less than a single day. I would recommend it any day! Follow the simple instructions and you are good to go.
7	The in cart up sell is working very well, the settings are very precise on which items to up sell when certain product has been added to cart. It is pretty handy and most importantly it is free. Faced some issue on 1st try, but the service team has the best attitude and solved it within an hour. highly highly recommended!
7	Amazing customer service! We had issues with syncing our feed to Pinterest and they were extremely prompt and attentive when helping us fix the issue. They resolved it quickly and made it simple for us.
2	Not what I expected.  Clunky to use.  Difficult for a regular joe to understand.  Ended up deleting and going back to my old app. The support for the app was incredible but I don鈥檛 have the patience to not be able to do things on my own......or learn new methods to do something I know how to do in my old app.
7	I'm new to all of this and the support is fantastic, very knowledgable and definitely very helpful. I now have successfully setup products in my merchant center and I'm up and running thanks to this. I tried another app but I couldn't get it to work.
4	I really recommend this app. It helped us to migrate 200 blogs from WordPress to Shopify. With this app we can still use WordPress to manage and build our blogs and have them on our main shop domain. Thank you!
5	A really simple transaction with no input required. Rich snippets appeared on my products within a week! I loved the free SEO content that they sent me later which has helped to kickstart the SEO for my store at www.membuilding.com. Eric really knows his stuff.
4	I use this app to help me to get my articles from wordpress to shopify. I really like how fast and easy it is to do so.  5/5
5	Eric has been outstanding.  We have been seeing growth in our search traffic as well as having items come up as products in image search.   Beyond the above, he has been a big help both before and after I purchased the app integration with SEO questions that are well beyond the basics.
5	I was looking for a very specific function so I installed this app to check it out and it does indeed seem straightforward and easy. Support was very helpful and responsive and saved me a lot of time.
8	Ho installato e iniziato ad utilizzare in 10 minuti.  Spiegazione con video perfetta e chiara. Utilizzo fatture in cloud e la fattura dell'ordine 猫 stata passata da shopify a fattureincloud dopo pochi minuti, con numerazione progressiva o personalizzata, rifermento al n. di ordine e prodotti venduti. La fattura creata, non viene inviata al sdi in modo da poterne verificare manualmente la correttezza e/o apportare piccole modifiche.  Applicazione PERFETTA. Complimenti
6	I switched to SKUBANA a couple of months back and their support team was really helpful throughout the transition process. Great app, Great Features, and really neat and clean compared to others that are out there. More adaptive to customizations and be able to reverse certain features would be a great help! Overall, It's a great software.
7	The app works very well after some adjustments that we made on our website following Eric's guidelines. Eric, the manager of the app, is very reactive, nice and helpful to set up the app. He also gave me some additional advice regarding the SEO and rich snippets of my website. I am very satisfied and i really recommend this app !
4	Very easy to use. Clear instructions. We do a lot of influencer marketing so having a product feed submitted to Google GREATLY boosted the engagement with our organic brand searches and led directly sales. HIGHLY recommended even if you don't end up using for Google Shopping Ads.
8	This has been a useful app in managing our inventory an the support is fantastic! I wish ETD was an option but they are working on this feature request and will hopefully have it up and running soon.
7	Our epic journey to find an inventory management system for Boldify lasted about 14 painful months. Most of our sales are from FBA and our workflow is relatively simple.  Amazingly, after trying Orderhive, Tradegecko, and Unleashed, none of these companies were able to meet our needs, from both a software and customer service standpoint.  Fourteen months later and tens of thousands of dollars lost due to stock-outs, time wasted, and software fees, we finally found a solution with Skubana. The way their system is organized follows better logic than the others and is highly customizable and automatable.  Skubana is powerful enough to support our growth all the way to enterprise level and we couldn't be happier. All that said, the best thing about Skubana was their customer service.  Most of the reason this journey has taken us 14 months is due to slow and tedious onboarding and support from the other companies.  Alex from Skubana was incredibly knowledgeable, friendly, and helpful, and it has made all the difference in the world for us. We can't recommend Skubana highly enough and wish we had of chosen them fourteen months ago!
5	I've only had the app for a short time so it's a bit early to see SEO results. However, Eric has been great about sending SEO tips, letting me know when my rich snippets are available and even let me know my products are showing up with images as well. I'll review again in three months and six months after the app has had more time to build SEO.
7	I needed help with products that didn't show up on our feed and I got answers very quick, and my problem was solved quickly as well. Great customer service!
8	I have been an e-commerce seller since the dark days of the Internet in 1997.  Over the past 20+ years I have used many different platforms - often combining features for different companies to get the systems that we need.   We were seeking a web based platform that assist with our inventory / COGS / multiple platforms / forecasting and order processing.  We looked at a number of solutions including TradeGecko / Fishbowl / Orderlo and others.  Skubana was the one that ticked all the boxes.  It actually replaced a number of other platforms and saves us time and resources each month. There is a learning curve when using Skubana but once you get to know the system it can become very powerful.    The support is the best I have received from any software company - you can see they really do care about their customers and do what they can to make sure things are working as needed. I would have no hesitation in recommending Skubana and have already done so many times.
8	Overall, this program came to us at the perfect time. We went from inventory that was manageable manually, to inventory that just needed some sort of software to help us mange this. Ive been live for a couple days now and it seems like everything is going great. They have orderbots that implement automatic rules you make for your inventory and shipping. Every time ive had an issue, it was resolved in a matter of minutes. The customer support team at Skubana is on it and they know how to keep a customer happy.
5	I would give this 10 stars if I could. Eric's support is swift and extremely easy to follow. He actually took the time to tell me about some mistakes I had made that would have a negative impact on my google SEO. This app put me at the top of search results quickly. Easily the best money I have ever spent on any app.
7	So far I have nothing but good things to say about Skubana. I heard about them on a podcast and mentioned them to my employee that was researching inventory management software options.  After looking at many other options (many of which were cheaper) we saw that you really do get what you pay for and that we wanted to do it right if we were going to do it at all.   We just launched after maybe 15 calls with Jeffrey Na, our account manager.  His customer service, knowledge, and attention to detail are some of the best if not the best I have ever seen.  I'd love to buy him a drink if I'm ever in town as he has been and I know will continue to be an excellent resource for us as we grow.  Just getting started but the future is looking bright!
8	Great little app that makes my life a lot easier. We sell cooked meals that customers can have delivered or pickup from our shop. Because our team need to be able to schedule production of orders based on type, delivery runs, and order times I need to be able to extract my order info from Shopify into a sheet where I can manipulate the info to give me production schedules and delivery route run downs. The G Sheets app pulls this info cleanly into an easy to use format that lets me build around the imported info. The auto-update feature is a fantastic recent addition that keeps my info current without breaking any links or formulas in the sheets. But the best part has been over the last week when I added in the new shopify feature, local pickup, and needed an extra field to separate delivery orders from pickups. I sent the team a message, Olivier got back to me promptly and worked with me to find a solution and update the app to get me the info I needed. Great app with great support.
8	Impressive piece of software for helping manage inventory data. We use it extensively to help predict demand and issue the correct quantities when ordering inventory. This has really helped reduce/eliminate stockouts (thus paying for itself) without having to find yourself yelling at excel. Also, great for calculating COGS from multiple sales channels, and using multiple channels to make sales and linking those sales to a single fulfilment network.  If you are spending hours trying to predict inventory levels... forecast inventory needs..etc inside excel I would give Skubana a call!
8	Thank you Skubana for all you help and support! I haven't been using this system very long but I know it will help our growing company more than we know. It's the best way to track on inventory across multiple sales channels. I look forward to implementing all the features Skubana has to offer to help manage our products. The reps are awesome! Thank you Wali and Jeffrey for all your help!
7	It has been incredibly helpful for our operations! Olivier and his team are extremely responsive and accomodating. There are some minor glitches, otherwise, the team is super supportive. Can't recommend it enough!!!
9	Tech support is absolutely amazing! Everything I need this app to do was carefully thought out and a solution or formula was devised to make sure I was getting everything I needed. The price tag is a little steep for a monthly fee for an app, but these guys definitely work for their money! 鉂わ笍鉂わ笍鉂わ笍
4	My Art Concierge is ahead of the game with this app. We downloaded it to allow customers to commission paintings of themselves as Presidents and Politicians. Had a bit of issue getting the shipping to work however the app team was quick to answer and helped us instal smoothly. We commissioned a painting as an example and it looks great. Next step, market our new product line on facebook and instagram!
9	Amazing app with great and unique features. The app is really fast and one of the best you can get + it's free !!!
5	After setting up my Shopify store without using a developer, it felt like I could do anything! Until I started reading about Schema mark up, Rich Snippets, Rich Results, etc... Typically when reading blogs and watching YouTube videos on the subjects, it will give me clarification. But in this case... I was lost, and became more lost. Knowing however how important it is for SEO, I went searching for an App. The price of the JSON LD for SEO App is definitely a little steep, but well worth it if you just want something to work automatically, and have it work well.  Google changes things on a monthly basis it seems like, so to have Eric the App developer watch out for that, and adjust things when they need it, is another reason why the App is well worth the one time fee.  In my store's case it took a couple of months for the rich result and snippets to show up, but that was all up to Google. Eric had already warned me for that, sometimes it takes a week and sometimes up to 3 months, which is out of his control. But now all working, it's already made a big difference.  On top of all that, Eric's support has been tremendous. He sends out Newsletters on a daily basis with great info, and encourages anybody to ask questions about anything that's store- and its success related. Eric knows a lot, so besides all the Json Ld stuff, he's provided me with great knowledge and advice, and sends his replies the same or next day!  Can't beat the App and the Support!    Anna S.  Chance Loves
9	"There are tools that I hope I never have to work with. Fortunately, Skubana isn't one of them. I was completely new to logistics when I first used it 5 months ago and didn't know what I was doing, but I found my way around rather quickly. Here's what I like in particular * Great customer support with short response time * Feels stable * Mostly intuitive * Feature-Rich * Short loading times * Rather modern UI Another good thing is the Marketplace, especially that it allows you to write your own app for it. The biggest downside is its high price. Of all services and software we use, it is the most expensive one but maybe that's just because the price is (probably) calculated based on the number of orders and revenue - both of which don't say whether or not your company is making a lot of money ;-) Other than that, there are not many cons I'm aware of. The UI could use some small improvements here and there (filterable tables, ambiguous use of the word ""Export"", fields that look editable but aren't) but those are really just minor issues. Using Skubana for years - perfect!"
7	Very useful app, friendly and really free. Working very well and the developer answer to your question quickly.
4	This app is perfect for knowing if my store's ad campaigns are working or not. I like the fact that it tells me what orders came from each campaign link.
4	This app shows the USD price in BTC and is an excellent concept and very useful to us and our customers.
5	This is by far, the BEST app for SEO, Rich Snippets, Traffic, oh and if you need support....the best customer service and support to match the quality of this app! This app has had a Huge Impact on our Google Presence and should not be overlooked. Give this app a try and let it work it's magic.....We did and we couldn't be Happier!!
5	His email list alone is worth the price. No clue if the app is actually helping but I'm assuming so!
8	We are using Skubana more than a half of a year and Skubana is a great platform to use. The connections and navigation are easy and logical which makes it really efficient to track inventory and orders from all our Sales Channels. (Amazon, Shopify, Walmart, eBay). It supports our 3PL Warehouses via FTP and API connection. The interface is really friendly to users. You do not need any special skills to operate in Skubana. One more important thing is that Skubana is a rather speedy app. Import/export information takes seconds.  Special thanks to the support team that is always there ready to provide with prompt, helpful and qualified response to pretty much any issue.
5	Bad app, Never getting updates of orders on G sheet, Waste of time i tried to sync more than 10-20 time got waste 15-20 Mins
7	I am here re-reviewing this app because the programmer of this app was quick to correct and respond to the problems i had with it. I am satisfied with the care he put into this. I would recommend this app. it may have some things to be worked out but i assure you that if you state any problems it may have, they will quickly be looked into and worked on.
4	Great app, great support. We use this for our social media bio links and it has become super easy to attribute sales to various social media platforms.
4	I recommend this app to anyone doing any sort of marketing where the link is going to visible, it makes it super easy to shorten the link and track all necessary analytics in one spot. Especially if you're running multiple campaigns at once, this is mandatory. 10/10 app right here.
4	Messed up all my fulfilments by sending customers a tracking link that goes to some random site, not the tracking company I put in the spreadsheet. Now all my customers have a useless tracking link in their inboxes.
7	I'm so pissed of right now on the customer service!!!! It's been a few days I'm trying to contact them but either no response or I get an answer that I don't need. I was trying to install the app for our website but I guess I will never get the chance to install it because of the apps installation problem! Could never been worse!!!!
4	Best app for importing products from lot of platforms it's really great, Thank you so much!
2	LinkTrack has made working with influencers and measuring results extremely simple for our business. The app has a clean intuitive design and allows us to create campaigns in seconds. I also had a quick question and support got back to us in 30 minutes. Recommended!
2	Great app. Super easy to create shortened urls for our product pages and track all sales from that link. UI is great and not overly complex with unnecessary data. Just what's needed.
8	I can't believe I just found out about this app. Save yourself the pain of manually fulfilling CSV orders and get this app ASAP.
5	Perfect for the job. We started to use is for fulfilling our orders of CBD products on uWeed and it is very simple to use. Fulfilling 1 or 100 orders takes pretty much the same effort and the app is saving us some precious time in our operations.
8	Works good and is easy to use.  Only two issues that we identified: 1) There is no spot for PICKUP notes (critical during Coronavirus so we can tell the Postmates driver how and where to pickup at our very large building). 2) The delivery locations appear to sync once with Shopify Settings and never again...so if you update an address, the app won't ever know it.
10	Great app - I really won my time :) keep going guys - you made something really crazy.
4	Very useful app. We constantly run influencer campaigns and use this app to generate the links we give to the influencers. Now we can attribute orders and revenue to certain influencers and make more informed decisions going forward. Support team is also super helpful and responsive.
10	Did exactly what needed. Very useful App. saves a lot of time and effort. I highly recommend it>>>>
2	Best app ever made, saves tons of time and makes fulfilling easy! Simple and intuitive UX. Great work!
7	The app works well and Abhishek is very responsive. I asked him to customize the email for me and he did it within the day. Thanks!
10	We've just recently installed the app.  It did take about a day for it to start appearing as a shipping option but seems to be working fine now.
7	The app worked for a while but eventually started erroring out whenever I'd try to setup a delivery.  Postmates customer service was extremely poor.  They wouldn't follow up after their original email response and could never come up with a solution.  Their poor technology and customer service will make it very easy for their competition to swallow them up.  I look forward to working with better companies with much better technology to handle my company's same-day delivery needs.
7	Does what it is supposed to, easy interface and responsive support team. Happy with the app, recommend to any OPs/ecomm manager.
5	I used this app to help create daily order reports. What impressed me most was the developers response time. Extremely helpful. Really like the fact that reports are incremental, so when you automate a report it never doubles up on info.
10	Excellent application. I love the last update. I give five stars for this app. thank you Adpsiar.
4	Time saver! We're awaiting the delivery of a piece of software that pulls the tracking info from our stock system into Shopify. In the mean time this app has probably saved me half an hour a day for the last 4 months. Great work!
8	This app is a real lifesaver. if you're using an agent to fulfill you orders then uploading tracking in bulk with this app takes only few minutes.
10	Before I even downloaded the APP Abhishek and his team worked on exactly what we needed! Highly recommended!
6	Really great app that helped me create customized notifications to my suppliers. And the customer support was fast and great
8	Perfect app! We use it since 3 month and the feature for scheduled exports and export to Cloud are perfect for automatic fulfillment by our supplier. Great work!
4	We use this app to export our orders from shopify to import into our business's accounting system. The format was easy to setup and although we had an issue at the beginning, Andreas was able to provide a solution - it was something we were missing - and got us up and running quickly. Great app and free if you aren't exporting tons of data at a time! Exactly what we need.
4	perfect application for all level dropshipping traders , i strongly advise to everyone...thanks Poky
10	This app is really helpful and easy to use. It saves lots of time for us. I'd like to recommend it to all. Thank you so much!
8	The app works great. Our suppliers get an email with the order whenever a payment is captured, and with the added logic we can choose which supplier gets which order.  Support is great as well, fast and dedicated.  Thank you!
7	Great App, Perfect customer service. When I installed the app they were running maintenance of the server. I had issues. It took them 10 minutes to answer me back and help me installed the warning note to my website themselves. Great fast response, good customer service too.
7	Well, although simple, the app solved a real problem for me. I also needed a tweak to the app and the developer fixed this within no time. Excellent service!
4	I used the app to export custom excel files for my business. It鈥檚 very easy to use and helpful. The best part is the customer support which is why I rated 5/5 stars! Solved all my problems with a quick response. Recommended !
9	Fantastic app, It is a lot cheaper than Duplicate app if you're on a budget and you and want to import products from your competitors then this is the best option :) . First app I ever recommended :)
8	Great and simple to use. It makes fulfilling orders and automatically sending tracking numbers a breeze.
5	The best and simplest application, very efficient processing of orders, great application, thanks for the free service
10	Outstanding support. They are super hero. Thank You very much for all. App is very very useful. Every store should be have this app.
8	Unsurpassed support!!! I have their other app installed - Unfulfilled Order Notifier - and this one. Same developer has not only responded immediately to ALL my questions, but went well above & beyond to build out the app to my needs. Per my request - This app now includes Low Stock Notifications! This guy is brilliant. Fast. And extremely polite. 5 Stars is not enough to give!
7	Directions were not clear, but the help desk assistant was great!
8	Amazing and helpful app. Reduces customer support emails from customers by notifying them automatically about e.g. delays.
6	Me gusta, es muy practica y 煤til. ademas te permite alguna flexibilidad y configuraci贸n de formatos.
8	This app is the one of easiest & fastest apps for Exporting orders via csv, other apps made me lose my mind by how complicated the process was, this one has TONS of features and the devs are very helpful! A+
10	I never mind that can I find apps like this, it's really cooool 5/5 Thank you Team.
7	I use the application for two days! I needed two pixels at the same time. Everything works great. Without knowing English, I was able to set up in 10 minutes. I asked for help in support. I have a question about the operation of a pixel. After 5 minutes, they started a dialogue with me and helped. We checked the work, looked at all the reports. The price of the application pleased me. Similar applications have higher prices! Igor.
9	This is a fantastic app that is going to help me compete against the big guys in my industry.  Some brands that I sell have minimum internet pricing and I want to be able to sell those items lower than that without showing the prices on the product/collections pages.  Customer service is also fantastic, I emailed them and then 10 minutes later my request was taken care of.  I highly recommend this app.
9	Amazing and easy to use, the free plan is already powerful.Design is beautiful! Thank you for making this application!
6	Amazing!  The app developer took hours to help us customize the app to have other functionality and never gave up on us.  Love the app, and truly appreciate all the hard work they have done for our company!
10	Looks like it's a good app. :)
7	Good jog just add it to my store, I don't use it yet, but I love all the service you provide, good app by the way
8	This app does what it says. Needed to update a large number of customers about their delivery status. Worked like a charm. Online support was good too.
5	Team DataChamp are excellent with customer and technical support. Our business is happy to be working with them and finds this application useful for data management purposes. www.atozgadgets.uk recommends working with team DataChamp.
4	The last update is perfect now I can import from multi platforms .... and now I can import product variants image :D Thank you!!!!!
5	It can track page view data, but can't track checkout data and purchase data. What's the reason锛烪ope to be better.
7	This app is perfect for what I needed, we used to have to run Map pricing through a script that only worked by modifying code on collection, search and product templates.  Service was awesome and they customized everything I needed in a few days
7	The app is great and customer service is excellent!
5	Have to see how well this works. We are a startup looking for the right partner for our SEO. We have basic knowledge, now the right tools.
5	This is such a great app and just what I was looking for! The service was fantastic I was on a video call tutorial within minutes as I struggle with technology a bit. Couldn't recommend more!
6	This app does what it says well and is easily customizable, the support guys are really helpful and have even added another feature on request!
9	Tried because was free ... but sure is a Great job guys !!!! Easy, friendly and full of fields you can work outside shopify.
8	Perfect application to export any data from shopify to an excel or csv file, moreover it is possible to re-import the modified file to update the tracking numbers for example. Very fast customer service, barely 1 hour to answer me after a bad connection to my google drive. Thank you
5	Doesn't work. Installed this app, got a few sales and it didn't let the pixel track anything. The developer needs to look into this.
3	Site's homepage started taking long to load because it was waiting for code.jquery.com which may have something to do with this app. Also according to facebook pixel helper my main pixel was showing errors. Uninstalled app and rolled back theme.liquid and its now loading fast with no pixel issues. This app needs more work.
4	This was a much needed find for our store. With MAP restrictions threatening my sales, the app works perfectly.  The developer provided me assistance with installation and customization so that I can continue to compete.  Within an hour after installation, we received our first sale utilizing the app!
7	Love this app for various options. And the admin team who helped me for the minor technical error was very warm and helpful!
9	Easy to use, very effective way to promote your special offers for a daily time or special dates as well
5	inSites is an addictive app ;) The application does exactly what it says: it displays figures about each product or collection, when you are on that page. I have installed the application since it was beta. Easy to install, does not require customization, I see all the numbers I need, in real time, when browsing the shop. It is also very useful for reports that I cannot get otherwise: product conversions, sales and conversions for collections, hot or cold products ... Highly recommended.
4	Just installed the app ..................just hoping it will do what it say it will do increase traffic and sales
8	Works great and is super helpful for tracking unfufilled orders and even sending messages to your customers automatically. The creator even added extra features for me.
2	"We reached out to the developers about incorporating a ""test email"" feature, and they had it up and running within 48 hours. Great support! The only other thing I would love to see would be the option to add a logo or header to give the emails a less generic look. But otherwise, this app works well and is easy to use"
10	Support is good! ...................................................................................
10	that was super easy! :) I've only used it one time but so far so good. Will update review as necessary!
9	Outstanding product info and insights, just what I needed. Works a treat. Great support. Absolute bargain price too.
5	I used this app to help me keep on track better with my store.i really like how the app helps me keep on track
5	Very easy. Not looked at it yet, but was very simple to set up. If I hadn't had a couple of glases of wine, I could probably say something more useful :-)
4	I use this app for all my e-mails & have found the team SO helpful. I moved over from Mailchimp & loving the integration with Shopify. Really great to add the products straight to my e-mails when designing & track the activity with my store. The automation feature & scheduling are also great features. Aildih, Emma & Will deserve a massive shout out for answering all my many questions & being so helpful.
10	i love it
2	I just added this app., just now and it is very impressive. I just activated the button and it was up and running and it looks clean and great on my shop! I am very wowed. This was the easiest wish list app I have EVER added! So happy and excited! thanks to Listfully Wishlist/Developers, awesome app!
2	I have gotten so many requests from online and in-store shoppers for a wishlist. We decided on Listfully for two reasons. 1) because of its ease of use and integration in to our Shopify site. 2) I am an interior designer and aesthetics are incredibly important; the design of the Listfully app is just what I was looking for! Not only does it work great, it's clean and simple aesthetic fits in so well with the design of our shop. Try this out...you won't regret it!
9	Poor business ethics, I asked for assistance with setting up the app and the response was sure if you pay us $99 U.S, I have requested assistance in setting up other apps when on the free trial and have never been charged. They say reason they charge is because it takes a few hours to set up and people delete the app after the 30 day free trail!! Clearly told me everything I needed to know, Don't waist your time these guys just want your money!!
7	Great app and very good service from the team. Well worth it if you want to assist customers find what they're looking for!
5	No attempts needed. Just Install and see the difference. Had a gradual decline in customer, but when we did the email blast with Machine Lab, the responds was encouraging. Best of all, tried many others apps as well and this was one of the best with tons of features which most importantly is EASY TO USE. Well done!
5	Having used multiple mail apps, this is undoubtedly the best.  The design functionality is great, and the templates are brilliant. Also we find Shopify is quite limited with reporting our sales, and the dashboard within Machine Labs has made it so much easier to check our average order, sales volumes etc. Lastly we can easily track exactly how much each campaign makes, and we are delighted with the results!
4	Maisie AI is an excellent app for both customer support and sales conversion.  As soon as I implemented in my store, I was able to convert visitors who were about to exit to paying customers.  The integration with Facebook Messenger is slick and seamless, and the admin support from the app team is superb.  I highly recommend!
2	The app is really intuitive, very easy to navigate and get your campaign starting in no time, and the interface is very neat. The support team is also very attentive and reliable. Highly recommended.
6	LOVE THIS APP! It has the best design tools for creating our announcement banners. We can add links, emoji, custom code, etc. It's a really great app for designing and scheduling our announcements.
2	I highly recommend Machine Labs. It integrated easily with my shop, the dashboard and reports look great and are really informative. The email builder is very flexible and intuitive to use. The Machine Labs team were extremely responsive in fixing a couple of issues I ran into and they listened to feedback.
5	Cloop is one of the most interesting apps we've used. It gives us data on profit and customer type, which has changed how we're doing our Facebook and Google Ads.
5	A great tool for creating lists and segments. Tons of data and easy to use. Highly recommend to any e-com business looking to understand their audience and grow!
7	I am getting a request timeout when doing the submit? Yet can not  evaluate it. I hope they fix this.
5	Our team loves this app. We use it to generate hyper-targeted customer segments from our email and social marketing data. Great value for the price and their team is very helpful. Would recommend for any e-commerce business looking for a next-gen growth tool.
5	Incredibly powerful customer list and segmentation tool.  Exportable custom and smart segments for social marketing helped us get more bang for our buck with our prospecting, retargeting, and retention campaigns.
5	This app is really useful in getting all your data into one space whether it be related to ads or shopify performance. It helps me pinpoint where my weak points so I can focus on making those parts better
2	Great banner app, easy to use. Love the options of different banners for each page. Great support team.
5	I love the app. Their support has been very responsive and receptive to my needs and they are constantly adding new features to help my business grow. Absolutely recommend the app.
2	Nice and simple app to use. Look forward to capturing subscribers and using different banners for my pages.
2	I used this app to help me analize some data since I am new in all this! Definitely recommended!!! Gabe helped me so much with everything!
5	This application surpassed my initial expectations. I was able to add Google Analytics and Facebook Ads in a single report. Overall, this app helps you view all your data in a holistic view and determine which areas you'd need to improve to meet your conversion goals. I'd highly recommend this to anyone who's looking to better understand their traffic data.
2	Very easy to install and I like the option of the bar being sticky at the bottom of the page so that you cand direct customers to shopping when they have scrolled down saving them from scrolling back up again!
7	I really like the option to schedule different banners. I'm new to CSS so needed a little extra help customizing the padding and customer service was really helpful and responsive! I like that I don't have to paste code into my theme editor either in order to update the CSS
5	Email app has sending issues, and only delivers to a portion of the total email list. Checking with support did not find an explanation. I added this as a potential future alternative. However I cannot recommend this app.
7	This app gave me the solution I needed for my announcement. CS got me finished in less than an hour. Thank you
9	I just downloaded this app and I have two things to say!  1. This is the best app for the solution it provides and I have checked others before trying this out. It definitely does what it says and the user interface is great. 2. The customer support by Dako was one of the best I have experienced in a while. He really took the time to help me customise the app to my needs and the output was great. For that it's easily a 5 STAR App. However, I would say it's definitely a little pricier than some other apps and I think decreasing the price by $2-3 would lead to more customers for them. Also the app is not prefect (yet) and could definitely improve to smooth out some of the functionalities.  To conclude, for what the app does and the customer service this app is definitely worth using.
7	Does what it's supposed to do quickly and easily. One minor issue which was quickly fixed. Good communication.
9	Don't miss this app, from start to finish setting up it was easy to understand! Really cheap to send messages. I recommend to try all the ecom owners!
5	This is currently the best analytics app on the Shopify App Store.  These are some of the best features I love: - It shows which items are added-to-cart most often: by having this data, you'd know which item is performing well and which is performing badly. - Items Frequently Purchased Together: you can easily increase your Average Order Value (AOV) by upselling customers using this data. Normally, you need to be using the Shopify Plan ($79USD/month) or the Advanced Shopify Plan($299USD/month) to access these data, but with the UI Ave Analytics App, you can access them for free, or with a really small amount of money.
9	Appy is very easy to install and use! The free app is great but for $4.99, it is inexpensive enough to pay monthly for all of the features Appy offers.
5	Nice app helps me a lot without any coding required, Thanks a lot
7	This is an update of my first review: i contacted again the support and they told me there were native problems caused by the theme and Orbis Lab they have fix them in one day. Now it's seems there are no more errors.
5	"Am I missing something? I cannot send emails to anyone but my ""email subscribers"" list which doesn't include customers that have signed up through the pop up app that I use to collect customer's emails. Which seems to be the most effective way of getting emails so I do not want to quit using it. But with no way to email them through this app, it makes BOTH apps pointless. I have reached out for help and was told to use the pop up apps option to have them automatically respond when a customer signs up. Okay great, but what about after that? I can never email them again? If I am just not doing something right someone please tell me !!! I cannot figure it out!"
5	all the mails are going in junk, it pretty useless for us. please try to do some thing with this.
2	I'm looking for a sliding announcement bar and this is the one. Good for now, I need to find more features of it.
5	I love this app. The app is Amazing. I love the app. Great app. Fixed issues right away. I love app
8	It a great help for fulfilling the orders and entering tracking details. The app saves a lot of time for us. Recommend it to everyone.
5	It's really easier than other apps here... You just import your contacts and start sending messages, IN JUST SEVERAL clicks!! the prices are cheaper too, I like it
4	I can use EMAILS, I can send SMS messages and WhatsApp, and it's all cheap!!!! I'm happy, guys! Thank you so much
2	UI Ave has helped me gain better insights into where opportunities for improvement in my business are. I can set goals for myself and use the app to track my performance. The app is super easy to use and I would highly recommend it for anyone.
5	Quite simple to use even for me who is not tech minded at all. Love you can upgrade or downgrade plan any times and have  banners disabled or scheduled.
10	Love being able to easily add a banner! I will probably upgrade soon. Great support, I highly recommend!!
